@RELATION unknow
@ATTRIBUTE at1 REAL
@ATTRIBUTE at2 REAL
@ATTRIBUTE at3 REAL
@ATTRIBUTE at4 REAL
@ATTRIBUTE at5 REAL
@ATTRIBUTE at6 REAL
@ATTRIBUTE at7 REAL
@ATTRIBUTE at8 REAL
@ATTRIBUTE at9 REAL
@ATTRIBUTE at10 REAL
@ATTRIBUTE at11 REAL
@ATTRIBUTE at12 REAL
@ATTRIBUTE at13 REAL
@ATTRIBUTE at14 REAL
@ATTRIBUTE at15 REAL
@ATTRIBUTE at16 REAL
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@DATA
0.0, 95.0, 25.0, 97.0, 79.0, 100.0, 100.0, 92.0, 67.0, 72.0, 46.0, 49.0, 35.0, 25.0, 37.0, 0.0, 7
0.0, 88.0, 42.0, 100.0, 74.0, 90.0, 56.0, 44.0, 34.0, 0.0, 26.0, 31.0, 51.0, 55.0, 100.0, 57.0, 7
15.0, 94.0, 58.0, 100.0, 100.0, 70.0, 71.0, 34.0, 31.0, 0.0, 14.0, 30.0, 0.0, 57.0, 91.0, 57.0, 7
0.0, 38.0, 29.0, 60.0, 60.0, 80.0, 96.0, 100.0, 100.0, 78.0, 96.0, 52.0, 93.0, 26.0, 93.0, 0.0, 1
86.0, 78.0, 53.0, 100.0, 32.0, 69.0, 56.0, 32.0, 36.0, 0.0, 0.0, 18.0, 49.0, 48.0, 100.0, 77.0, 8
83.0, 96.0, 20.0, 81.0, 67.0, 41.0, 54.0, 0.0, 0.0, 27.0, 65.0, 62.0, 100.0, 100.0, 15.0, 93.0, 8
13.0, 100.0, 17.0, 79.0, 0.0, 52.0, 56.0, 55.0, 100.0, 65.0, 93.0, 53.0, 77.0, 27.0, 73.0, 0.0, 4
15.0, 52.0, 29.0, 87.0, 31.0, 100.0, 31.0, 64.0, 29.0, 27.0, 0.0, 1.0, 40.0, 0.0, 100.0, 1.0, 1
12.0, 78.0, 43.0, 100.0, 100.0, 97.0, 78.0, 66.0, 38.0, 40.0, 0.0, 13.0, 38.0, 0.0, 100.0, 3.0, 2
0.0, 45.0, 35.0, 66.0, 74.0, 90.0, 100.0, 100.0, 78.0, 75.0, 52.0, 50.0, 30.0, 25.0, 24.0, 0.0, 1
92.0, 88.0, 69.0, 100.0, 60.0, 61.0, 100.0, 82.0, 97.0, 73.0, 70.0, 34.0, 38.0, 0.0, 0.0, 0.0, 9
8.0, 100.0, 0.0, 78.0, 8.0, 42.0, 58.0, 43.0, 97.0, 69.0, 100.0, 73.0, 92.0, 37.0, 87.0, 0.0, 4
74.0, 100.0, 51.0, 87.0, 25.0, 54.0, 18.0, 19.0, 62.0, 0.0, 100.0, 21.0, 49.0, 37.0, 0.0, 26.0, 6
36.0, 63.0, 52.0, 100.0, 52.0, 48.0, 29.0, 6.0, 0.0, 0.0, 30.0, 15.0, 65.0, 3.0, 100.0, 1.0, 2
47.0, 74.0, 68.0, 100.0, 65.0, 53.0, 37.0, 17.0, 0.0, 0.0, 21.0, 18.0, 60.0, 14.0, 100.0, 11.0, 2
50.0, 84.0, 85.0, 100.0, 100.0, 64.0, 73.0, 27.0, 32.0, 0.0, 0.0, 18.0, 45.0, 31.0, 81.0, 0.0, 2
0.0, 93.0, 43.0, 100.0, 68.0, 75.0, 60.0, 38.0, 62.0, 0.0, 100.0, 24.0, 83.0, 41.0, 34.0, 45.0, 7
47.0, 88.0, 45.0, 100.0, 71.0, 76.0, 52.0, 40.0, 19.0, 10.0, 0.0, 13.0, 51.0, 12.0, 100.0, 0.0, 2
0.0, 55.0, 35.0, 67.0, 71.0, 82.0, 100.0, 100.0, 91.0, 76.0, 81.0, 50.0, 68.0, 24.0, 56.0, 0.0, 1
26.0, 82.0, 39.0, 100.0, 73.0, 76.0, 63.0, 45.0, 29.0, 20.0, 0.0, 13.0, 53.0, 17.0, 100.0, 0.0, 2
11.0, 75.0, 33.0, 84.0, 89.0, 100.0, 100.0, 90.0, 76.0, 68.0, 49.0, 45.0, 24.0, 22.0, 0.0, 0.0, 1
100.0, 97.0, 58.0, 100.0, 18.0, 76.0, 0.0, 47.0, 12.0, 16.0, 62.0, 0.0, 85.0, 18.0, 28.0, 24.0, 6
38.0, 54.0, 100.0, 82.0, 64.0, 100.0, 34.0, 65.0, 60.0, 27.0, 17.0, 0.0, 0.0, 32.0, 59.0, 62.0, 8
62.0, 100.0, 0.0, 96.0, 40.0, 62.0, 100.0, 30.0, 43.0, 0.0, 6.0, 27.0, 38.0, 73.0, 13.0, 99.0, 8
19.0, 86.0, 63.0, 100.0, 89.0, 80.0, 51.0, 57.0, 72.0, 37.0, 100.0, 14.0, 49.0, 0.0, 0.0, 2.0, 3
20.0, 100.0, 24.0, 85.0, 0.0, 52.0, 20.0, 39.0, 79.0, 34.0, 94.0, 53.0, 91.0, 18.0, 100.0, 0.0, 4
8.0, 81.0, 42.0, 98.0, 92.0, 100.0, 100.0, 79.0, 63.0, 60.0, 65.0, 36.0, 44.0, 14.0, 0.0, 0.0, 3
0.0, 90.0, 62.0, 100.0, 100.0, 82.0, 78.0, 48.0, 63.0, 13.0, 52.0, 0.0, 24.0, 31.0, 85.0, 44.0, 7
86.0, 100.0, 38.0, 93.0, 7.0, 62.0, 1.0, 28.0, 41.0, 0.0, 100.0, 12.0, 54.0, 28.0, 0.0, 7.0, 6
12.0, 93.0, 48.0, 62.0, 95.0, 96.0, 21.0, 100.0, 46.0, 70.0, 100.0, 64.0, 77.0, 7.0, 0.0, 0.0, 9
15.0, 71.0, 38.0, 100.0, 73.0, 89.0, 59.0, 56.0, 30.0, 28.0, 0.0, 0.0, 49.0, 5.0, 100.0, 17.0, 2
0.0, 45.0, 26.0, 66.0, 62.0, 84.0, 100.0, 100.0, 80.0, 75.0, 57.0, 50.0, 36.0, 25.0, 18.0, 0.0, 1
24.0, 100.0, 7.0, 72.0, 0.0, 42.0, 6.0, 13.0, 60.0, 9.0, 100.0, 29.0, 43.0, 23.0, 9.0, 0.0, 6
10.0, 77.0, 54.0, 100.0, 100.0, 78.0, 75.0, 37.0, 36.0, 2.0, 0.0, 0.0, 21.0, 26.0, 89.0, 30.0, 7
9.0, 100.0, 1.0, 82.0, 0.0, 48.0, 66.0, 46.0, 100.0, 77.0, 81.0, 58.0, 59.0, 23.0, 48.0, 0.0, 4
66.0, 98.0, 24.0, 78.0, 0.0, 35.0, 24.0, 0.0, 74.0, 20.0, 100.0, 61.0, 79.0, 100.0, 29.0, 92.0, 0
53.0, 79.0, 0.0, 92.0, 19.0, 58.0, 80.0, 27.0, 57.0, 0.0, 26.0, 34.0, 80.0, 68.0, 100.0, 100.0, 8
82.0, 85.0, 100.0, 100.0, 49.0, 68.0, 0.0, 36.0, 20.0, 0.0, 94.0, 3.0, 53.0, 27.0, 35.0, 8.0, 6
100.0, 100.0, 55.0, 91.0, 21.0, 65.0, 0.0, 34.0, 17.0, 3.0, 66.0, 0.0, 69.0, 25.0, 19.0, 25.0, 6
6.0, 78.0, 0.0, 37.0, 19.0, 0.0, 76.0, 3.0, 100.0, 40.0, 99.0, 80.0, 51.0, 100.0, 7.0, 73.0, 0
15.0, 62.0, 56.0, 100.0, 100.0, 88.0, 74.0, 43.0, 41.0, 0.0, 88.0, 8.0, 65.0, 50.0, 0.0, 60.0, 8
52.0, 87.0, 100.0, 100.0, 92.0, 95.0, 44.0, 77.0, 71.0, 51.0, 94.0, 22.0, 47.0, 0.0, 0.0, 5.0, 5
98.0, 100.0, 40.0, 87.0, 9.0, 55.0, 0.0, 21.0, 47.0, 0.0, 100.0, 22.0, 39.0, 31.0, 7.0, 4.0, 6
90.0, 79.0, 30.0, 61.0, 4.0, 89.0, 55.0, 100.0, 80.0, 63.0, 100.0, 26.0, 74.0, 0.0, 0.0, 8.0, 9
3.0, 71.0, 0.0, 95.0, 45.0, 100.0, 100.0, 99.0, 79.0, 78.0, 48.0, 53.0, 31.0, 24.0, 54.0, 0.0, 7
79.0, 87.0, 98.0, 81.0, 71.0, 100.0, 72.0, 73.0, 100.0, 66.0, 91.0, 21.0, 48.0, 0.0, 0.0, 13.0, 9
62.0, 100.0, 25.0, 91.0, 0.0, 49.0, 7.0, 2.0, 55.0, 0.0, 92.0, 30.0, 100.0, 78.0, 63.0, 100.0, 0
7.0, 59.0, 29.0, 100.0, 31.0, 91.0, 32.0, 46.0, 31.0, 1.0, 0.0, 0.0, 54.0, 1.0, 100.0, 0.0, 1
0.0, 66.0, 39.0, 83.0, 100.0, 100.0, 100.0, 82.0, 84.0, 62.0, 68.0, 41.0, 58.0, 20.0, 50.0, 0.0, 1
100.0, 94.0, 72.0, 100.0, 49.0, 93.0, 44.0, 64.0, 68.0, 53.0, 55.0, 29.0, 29.0, 13.0, 0.0, 0.0, 5
87.0, 67.0, 66.0, 100.0, 0.0, 79.0, 49.0, 45.0, 100.0, 10.0, 40.0, 0.0, 37.0, 40.0, 81.0, 78.0, 8
0.0, 55.0, 20.0, 68.0, 65.0, 88.0, 100.0, 100.0, 76.0, 75.0, 51.0, 50.0, 28.0, 25.0, 11.0, 0.0, 1
14.0, 96.0, 87.0, 100.0, 21.0, 96.0, 22.0, 58.0, 70.0, 65.0, 100.0, 28.0, 54.0, 0.0, 0.0, 17.0, 5
32.0, 100.0, 19.0, 78.0, 0.0, 48.0, 49.0, 35.0, 100.0, 47.0, 98.0, 60.0, 75.0, 30.0, 59.0, 0.0, 4
69.0, 78.0, 31.0, 98.0, 21.0, 62.0, 61.0, 21.0, 0.0, 0.0, 10.0, 40.0, 79.0, 72.0, 100.0, 100.0, 8
31.0, 89.0, 0.0, 57.0, 4.0, 14.0, 61.0, 0.0, 100.0, 33.0, 95.0, 77.0, 47.0, 100.0, 16.0, 72.0, 0
32.0, 100.0, 18.0, 63.0, 52.0, 30.0, 23.0, 0.0, 0.0, 37.0, 8.0, 79.0, 52.0, 94.0, 100.0, 99.0, 5
28.0, 91.0, 49.0, 71.0, 100.0, 35.0, 55.0, 0.0, 0.0, 24.0, 32.0, 63.0, 82.0, 100.0, 45.0, 100.0, 8
11.0, 55.0, 13.0, 10.0, 51.0, 0.0, 85.0, 29.0, 100.0, 70.0, 72.0, 100.0, 30.0, 90.0, 0.0, 58.0, 0
100.0, 67.0, 70.0, 100.0, 24.0, 88.0, 0.0, 46.0, 9.0, 0.0, 57.0, 2.0, 92.0, 34.0, 91.0, 75.0, 0
59.0, 100.0, 0.0, 78.0, 33.0, 53.0, 100.0, 56.0, 67.0, 89.0, 46.0, 73.0, 37.0, 36.0, 29.0, 0.0, 4
97.0, 87.0, 56.0, 74.0, 34.0, 95.0, 83.0, 100.0, 100.0, 68.0, 88.0, 36.0, 53.0, 8.0, 0.0, 0.0, 9
100.0, 81.0, 60.0, 100.0, 33.0, 68.0, 82.0, 62.0, 94.0, 80.0, 87.0, 36.0, 52.0, 0.0, 0.0, 2.0, 9
100.0, 86.0, 43.0, 100.0, 0.0, 74.0, 45.0, 38.0, 66.0, 0.0, 36.0, 25.0, 63.0, 64.0, 90.0, 94.0, 8
13.0, 72.0, 1.0, 33.0, 27.0, 0.0, 75.0, 10.0, 100.0, 44.0, 88.0, 83.0, 43.0, 100.0, 0.0, 82.0, 0
53.0, 100.0, 0.0, 77.0, 10.0, 45.0, 100.0, 43.0, 87.0, 66.0, 47.0, 77.0, 35.0, 39.0, 31.0, 0.0, 4
0.0, 89.0, 15.0, 100.0, 56.0, 97.0, 39.0, 64.0, 12.0, 33.0, 12.0, 2.0, 57.0, 0.0, 100.0, 11.0, 2
0.0, 86.0, 43.0, 100.0, 97.0, 91.0, 100.0, 57.0, 71.0, 26.0, 39.0, 0.0, 31.0, 35.0, 85.0, 30.0, 7
0.0, 69.0, 22.0, 93.0, 55.0, 100.0, 65.0, 73.0, 46.0, 41.0, 33.0, 8.0, 65.0, 0.0, 100.0, 4.0, 2
0.0, 92.0, 40.0, 100.0, 100.0, 86.0, 91.0, 45.0, 65.0, 6.0, 30.0, 0.0, 21.0, 30.0, 92.0, 36.0, 7
74.0, 73.0, 31.0, 61.0, 47.0, 91.0, 93.0, 100.0, 100.0, 68.0, 83.0, 35.0, 50.0, 8.0, 0.0, 0.0, 9
59.0, 49.0, 48.0, 85.0, 100.0, 100.0, 95.0, 58.0, 55.0, 23.0, 0.0, 2.0, 21.0, 13.0, 82.0, 0.0, 2
26.0, 88.0, 0.0, 58.0, 4.0, 17.0, 54.0, 0.0, 96.0, 28.0, 100.0, 69.0, 63.0, 100.0, 12.0, 86.0, 0
4.0, 85.0, 64.0, 100.0, 96.0, 72.0, 68.0, 34.0, 44.0, 0.0, 100.0, 31.0, 87.0, 44.0, 0.0, 41.0, 7
0.0, 71.0, 47.0, 85.0, 100.0, 100.0, 100.0, 81.0, 84.0, 61.0, 66.0, 41.0, 47.0, 20.0, 31.0, 0.0, 1
0.0, 93.0, 64.0, 100.0, 100.0, 80.0, 91.0, 50.0, 80.0, 20.0, 68.0, 0.0, 22.0, 20.0, 87.0, 28.0, 7
0.0, 92.0, 57.0, 100.0, 100.0, 77.0, 77.0, 38.0, 46.0, 0.0, 25.0, 9.0, 25.0, 48.0, 92.0, 58.0, 7
0.0, 49.0, 37.0, 66.0, 71.0, 87.0, 100.0, 100.0, 87.0, 75.0, 75.0, 50.0, 61.0, 25.0, 51.0, 0.0, 1
38.0, 85.0, 73.0, 100.0, 100.0, 86.0, 68.0, 65.0, 87.0, 42.0, 81.0, 15.0, 42.0, 0.0, 0.0, 12.0, 3
64.0, 86.0, 79.0, 100.0, 100.0, 87.0, 73.0, 63.0, 93.0, 41.0, 83.0, 13.0, 43.0, 0.0, 0.0, 5.0, 3
0.0, 78.0, 23.0, 100.0, 52.0, 88.0, 39.0, 62.0, 25.0, 37.0, 11.0, 12.0, 47.0, 0.0, 100.0, 4.0, 2
82.0, 100.0, 64.0, 89.0, 31.0, 67.0, 0.0, 45.0, 62.0, 37.0, 100.0, 46.0, 78.0, 23.0, 71.0, 0.0, 4
100.0, 83.0, 62.0, 100.0, 22.0, 73.0, 0.0, 44.0, 3.0, 13.0, 70.0, 0.0, 95.0, 22.0, 8.0, 21.0, 6
0.0, 74.0, 18.0, 100.0, 50.0, 94.0, 45.0, 62.0, 32.0, 32.0, 24.0, 4.0, 62.0, 0.0, 100.0, 1.0, 2
100.0, 100.0, 53.0, 79.0, 19.0, 50.0, 0.0, 18.0, 36.0, 0.0, 74.0, 25.0, 52.0, 53.0, 2.0, 38.0, 6
0.0, 68.0, 17.0, 84.0, 81.0, 100.0, 100.0, 81.0, 86.0, 60.0, 72.0, 40.0, 58.0, 20.0, 50.0, 0.0, 1
0.0, 92.0, 31.0, 100.0, 60.0, 88.0, 47.0, 54.0, 24.0, 25.0, 33.0, 0.0, 66.0, 2.0, 100.0, 8.0, 2
72.0, 72.0, 90.0, 100.0, 0.0, 94.0, 5.0, 59.0, 91.0, 65.0, 100.0, 68.0, 60.0, 34.0, 25.0, 0.0, 9
3.0, 58.0, 20.0, 100.0, 41.0, 80.0, 22.0, 38.0, 0.0, 8.0, 33.0, 4.0, 66.0, 3.0, 100.0, 0.0, 2
0.0, 79.0, 34.0, 100.0, 64.0, 87.0, 57.0, 59.0, 100.0, 48.0, 92.0, 16.0, 50.0, 0.0, 9.0, 11.0, 3
31.0, 95.0, 2.0, 68.0, 64.0, 58.0, 62.0, 10.0, 0.0, 0.0, 10.0, 52.0, 31.0, 100.0, 100.0, 100.0, 5
30.0, 90.0, 0.0, 56.0, 2.0, 18.0, 46.0, 0.0, 87.0, 28.0, 100.0, 66.0, 78.0, 100.0, 21.0, 100.0, 0
28.0, 83.0, 6.0, 56.0, 73.0, 48.0, 83.0, 10.0, 15.0, 0.0, 0.0, 42.0, 32.0, 90.0, 100.0, 100.0, 5
39.0, 100.0, 17.0, 84.0, 0.0, 63.0, 8.0, 42.0, 42.0, 33.0, 79.0, 30.0, 100.0, 18.0, 78.0, 0.0, 4
17.0, 94.0, 97.0, 100.0, 45.0, 94.0, 20.0, 67.0, 47.0, 73.0, 100.0, 42.0, 68.0, 0.0, 0.0, 16.0, 5
100.0, 98.0, 67.0, 100.0, 29.0, 76.0, 2.0, 44.0, 0.0, 8.0, 45.0, 0.0, 54.0, 32.0, 11.0, 50.0, 6
3.0, 91.0, 61.0, 100.0, 47.0, 97.0, 5.0, 74.0, 48.0, 52.0, 100.0, 32.0, 56.0, 12.0, 0.0, 0.0, 5
26.0, 92.0, 64.0, 100.0, 100.0, 94.0, 79.0, 73.0, 61.0, 50.0, 64.0, 25.0, 37.0, 7.0, 0.0, 0.0, 3
100.0, 100.0, 64.0, 80.0, 36.0, 60.0, 12.0, 38.0, 0.0, 16.0, 28.0, 0.0, 74.0, 15.0, 12.0, 10.0, 6
24.0, 100.0, 0.0, 82.0, 0.0, 49.0, 65.0, 51.0, 100.0, 82.0, 81.0, 63.0, 49.0, 32.0, 21.0, 0.0, 4
96.0, 100.0, 60.0, 82.0, 18.0, 54.0, 0.0, 33.0, 63.0, 26.0, 99.0, 49.0, 94.0, 34.0, 100.0, 0.0, 4
29.0, 100.0, 9.0, 82.0, 0.0, 63.0, 6.0, 44.0, 39.0, 35.0, 77.0, 33.0, 100.0, 19.0, 96.0, 0.0, 4
30.0, 75.0, 54.0, 100.0, 100.0, 99.0, 74.0, 72.0, 79.0, 46.0, 88.0, 18.0, 43.0, 0.0, 0.0, 12.0, 3
0.0, 82.0, 35.0, 100.0, 58.0, 85.0, 42.0, 57.0, 21.0, 29.0, 15.0, 0.0, 58.0, 2.0, 100.0, 11.0, 2
86.0, 100.0, 49.0, 77.0, 28.0, 51.0, 26.0, 24.0, 51.0, 0.0, 100.0, 13.0, 63.0, 34.0, 0.0, 31.0, 6
0.0, 77.0, 27.0, 100.0, 54.0, 89.0, 33.0, 60.0, 11.0, 32.0, 16.0, 3.0, 58.0, 0.0, 100.0, 3.0, 2
55.0, 100.0, 48.0, 93.0, 0.0, 72.0, 34.0, 58.0, 100.0, 52.0, 97.0, 48.0, 58.0, 25.0, 32.0, 0.0, 4
64.0, 100.0, 38.0, 98.0, 0.0, 75.0, 23.0, 61.0, 85.0, 46.0, 100.0, 48.0, 69.0, 24.0, 43.0, 0.0, 4
